,lepton_pt,MET,MT,Mll
1305,101429.435587,445522.415524,616717.832613,56639.4738975
1306,72266.034776,158157.908543,293705.072386,56639.4738975
1307,81344.3400391,9064.39260624,163294.560058,98175.3354486
1308,92843.1153646,314920.623342,448455.41748,55006.1245866
1309,29517.948763,144845.304104,288973.376234,55006.1245866
1310,61739.3545767,97124.791627,272636.413771,55006.1245866
1311,88412.9352352,260142.085651,551869.070646,55006.1245866
1312,104416.953535,81553.7887344,213663.247045,44998.2630668
1313,67750.362372,178381.071048,332536.918234,25949.4180315
1314,64176.139661,69162.1975925,164085.935766,17818.3796612
1315,63909.5861499,171622.865435,257701.340856,34924.3039158
1316,140948.469254,309639.992597,600852.513719,188301.475587
1317,134981.414945,107702.403493,341486.246262,188301.475587
1318,105572.219962,107816.103853,254402.116154,28058.012254
1319,80951.3408093,133876.977062,349076.601901,28058.012254
1320,5082.40526442,74154.2864583,261155.425151,28058.012254
1321,133789.797944,211288.849568,397841.037844,118495.519143
1322,49602.036553,147164.047291,216756.268871,32274.121771
1323,52592.5083461,261763.169833,391491.486283,32274.121771
1324,44549.7062682,246902.82752,475511.579789,32274.121771
1325,66696.3391608,174964.492508,329007.309538,44489.0817644
1326,95810.1008896,100141.529309,318401.067874,44489.0817644
1327,55056.1174419,151965.318309,243899.16576,44489.0817644
1328,57699.8499709,41227.3665093,122065.191809,34268.2536554
1329,135026.938722,157004.804586,343199.080077,34268.2536554
1330,39350.2616534,137260.698609,277744.228573,34268.2536554
1331,60525.9606233,69553.3961556,160042.363484,21377.810345
1332,42374.6012523,219188.907501,269530.103153,23947.2379985
1333,47114.9909276,153509.263751,300537.665769,23947.2379985
1334,89092.2640617,119211.462191,382543.963795,23947.2379985
1335,3206.13518576,76828.0480538,216918.59761,67095.5250162
1336,6315.86291018,63700.5139497,149696.441892,67095.5250162
1337,103819.499352,67555.19859,251191.571528,67095.5250162
1338,16997.2005969,134293.391823,212060.167666,63261.4830895
1339,67930.3212027,102381.401259,193065.941804,13785.8925996
1340,34263.5159104,59903.2883155,132853.037803,35028.7484448
1341,114876.735886,138838.382187,344016.643542,35028.7484448
1342,164494.443936,330053.909541,583440.616008,60665.4115583
1343,90577.1478781,380069.280378,578105.746951,60665.4115583
1344,196816.43355,173212.208668,494550.14035,60665.4115583
1345,15302.8972425,183461.925345,411983.075786,122373.776845
1346,57048.0936141,116605.6676,220795.837223,52818.2366032
1347,87032.2118714,205226.2584,396395.864297,52818.2366032
1348,138654.914844,107416.489364,261305.278352,35729.0541799
1349,34995.8654123,161488.708102,354592.768766,21984.5897521
1350,42734.7520117,206980.949602,332320.97342,21984.5897521
1351,9526.09745092,46088.52562,99688.7617601,28070.6911786
1352,58809.4765113,40248.2794012,121229.469969,22945.6915766
1353,74662.4190052,214134.607764,380076.130319,52855.7881317
1354,93300.742753,10193.3143615,159527.928182,52855.7881317
1355,32105.4668752,119085.380209,173379.958177,29577.6614666
1356,80263.8222628,598935.275196,686527.298341,15557.8643905
1357,10641.6129275,38985.9314053,100013.420401,34535.1681622
1358,48145.2319047,126269.689951,267459.208778,34535.1681622
1359,23953.4672572,282367.191534,379310.575407,48756.1970899
1360,42098.9705018,18798.7854266,84816.0272618,48756.1970899
1361,10832.8195161,144771.453799,195920.15769,27568.4424792
1362,24041.0123778,207686.174171,263881.783173,27656.1131872
1363,141729.558242,217869.561566,382996.083312,25651.5878352
1364,84541.678994,96959.215741,220303.597283,25651.5878352
1365,30023.7649366,254522.994137,351595.732506,25651.5878352
1366,177183.040619,124502.137579,459753.356098,25651.5878352
1367,43442.377047,23737.7558132,82172.7604719,25651.5878352
1368,42922.9096806,47071.3600979,121229.161577,35412.8099745
1369,43768.3919114,156062.163009,244376.729651,49539.4197302
1370,89107.7748018,22716.1912282,191299.628604,49539.4197302
1371,31267.4762197,181836.173787,273498.084531,34333.5714085
1372,61175.8070108,239604.946528,332082.541422,17261.3464606
1373,25439.0767817,129099.493952,192975.004675,13244.8025343
1374,78659.5949123,140549.456419,253063.873091,64743.0956944
1375,60777.1204676,192065.800685,281503.106783,28570.5531921
1376,61493.1210331,40867.4750753,143779.747085,28570.5531921
1377,31915.3394929,409208.580443,466140.930232,35703.9594213
1378,50185.0992467,364124.342312,482184.215487,35703.9594213
1379,84600.7997573,132514.942162,368699.716505,35703.9594213
1380,44178.970748,92953.7656344,209414.763007,35703.9594213
1381,53556.5102333,65810.8584439,153137.275101,32632.2385293
1382,106145.405847,133767.327933,329915.593054,32632.2385293
1383,23830.980252,137025.453665,213319.008066,33137.6450535
1384,60089.3303792,37975.8851835,140944.390011,19909.2374025
1385,126096.465039,143948.884224,311320.499033,13300.4319605
1386,86741.4997621,95627.6700622,268609.97452,13300.4319605
1387,32539.2159075,138714.121956,363944.311468,13300.4319605
1388,13768.8795394,150267.351679,269692.860955,13300.4319605
1389,59123.8294172,55538.1698997,154126.652834,57099.2338759
1390,74092.3361939,138361.443349,439487.024453,57099.2338759
1391,49887.8436978,118317.602392,214957.528847,57099.2338759
1392,53158.0982206,230286.765973,399742.264733,57099.2338759
1393,115386.23721,65185.4153039,217592.781393,68363.1038953
1394,60594.3273944,79973.5492164,253963.363856,146823.703492
1395,68632.2151621,42390.6127832,166255.558073,78734.3791033
1396,87986.6831397,67951.385331,222023.102286,28622.2563298
1397,105106.870208,161429.734423,317645.379513,74123.6554727
1398,33101.6151224,140481.169855,274234.769478,74123.6554727
1399,92140.9815856,248930.799547,515442.851049,206631.461585
1400,76592.2146655,284493.05739,399771.164983,41947.0144117
1401,48638.7849253,62767.9666634,131981.818157,32871.8143799
1402,38308.4639556,58767.5695761,137825.810392,57556.3119276
1403,69247.4554134,203133.804347,337297.289527,43026.526985
1404,29280.5048337,71530.6166742,213877.464424,43026.526985
1405,90493.8479487,103706.554535,245106.840568,43026.526985
1406,27303.8767128,95954.3850061,130530.206214,13602.9678499
1407,15905.5684791,83268.5081009,193962.078978,13602.9678499
1408,38161.1361488,68812.7018033,243228.914803,13602.9678499
1409,77305.9082982,144743.374874,290641.053115,13602.9678499
1410,38513.7059701,174354.62552,284952.642945,20274.4522023
1411,77427.4246806,170236.952618,341528.288015,20274.4522023
1412,220168.203195,212326.542516,486744.203883,51243.1068336
1413,15349.6346983,160804.955873,225228.446997,23592.5133437
1414,40752.4382954,230051.62435,326312.514786,40988.849133
1415,30832.364972,140164.043238,190444.770069,23600.4625394
1416,137566.808387,127226.905748,303243.67378,36249.3320954
1417,75555.20555,68410.6807248,225358.68779,54752.5746739
1418,42321.384622,147126.519801,233022.672923,54752.5746739
1419,26931.7155993,151877.785839,284456.217641,48952.8937601
1420,76967.5901174,94003.5179788,237590.569036,50117.5808651
1421,45379.725572,297152.336479,399688.326885,50117.5808651
1422,33840.110801,186691.475087,387531.742316,50117.5808651
1423,28583.5243766,16991.7586378,78119.5061657,38146.5122562
1424,143763.206665,23357.9933254,210801.759722,38146.5122562
1425,40833.0717758,125328.0124,265413.271285,38146.5122562
1426,51290.9092014,126046.825513,250153.096266,38146.5122562
1427,116336.840371,146387.807074,411820.499323,106235.993624
1428,44412.3852183,89514.5510649,219716.680002,61838.8968496
1429,62961.3094197,120013.167004,208128.260272,55799.3077221
1430,127800.057242,35136.0425376,224924.74457,55799.3077221
1431,78714.7289793,131007.256627,350206.50131,55799.3077221
1432,20111.3293974,231741.974037,284794.642432,55799.3077221
1433,68713.0684746,44971.3089562,129428.714422,18933.1112635
1434,55674.2446769,237735.250033,397127.507425,40947.1649001
1435,45782.668398,164932.393928,237405.710678,41465.5150649
1436,133502.570881,124287.778958,323480.719016,98450.4126963
1437,14325.1661209,105554.920212,183336.906266,98450.4126963
1438,185523.808353,195874.728342,432711.559827,14281.3670057
1439,77569.1327407,183899.360646,298196.923733,14281.3670057
1440,19663.1388831,131153.671922,209869.115898,14281.3670057
1441,41620.0676524,51166.1571857,195796.854459,14281.3670057
1442,23777.8715281,9331.04837865,79454.7988734,14281.3670057
1443,4174.66626446,152492.467336,237755.935228,14281.3670057
1444,15214.9329271,45353.9816807,132827.848378,31138.1166795
1445,58760.5025034,204476.799702,272217.508086,30331.6529861
1446,41877.8544741,104587.022156,373842.291103,21582.9725436
1447,64565.3882688,18866.5143648,142606.643769,81097.7949093
1448,65155.4419561,57518.2793088,188356.489584,81097.7949093
1449,25437.9052284,170841.122679,310738.85651,81097.7949093
1450,21886.5218547,103638.155952,160983.062832,34998.6199873
1451,40189.4386267,109337.505676,194945.622335,54820.0652666
1452,13165.277651,101395.648657,259895.068564,54820.0652666
1453,39398.9817466,50625.7145482,123585.439136,54820.0652666
1454,56293.5901478,188092.887827,344198.656444,54820.0652666
1455,23625.8496517,138872.230862,202172.564573,28715.340121
1456,92305.6982648,130839.543068,418533.122107,28715.340121
1457,57389.5532263,160057.728918,326902.812169,28715.340121
1458,53403.6512581,175208.663629,338464.818491,28715.340121
1459,30788.3779259,115972.550965,185949.663547,28715.340121
1460,82247.5376546,118307.122666,244594.165194,28715.340121
1461,110067.295453,57249.3417068,248519.664304,28715.340121
1462,59856.4831518,312240.42675,377535.864018,14114.9141835
1463,41546.1379035,222582.401074,274315.913883,14114.9141835
1464,38689.022753,153590.464441,438336.523907,14114.9141835
1465,99824.0350156,56549.7818403,308456.939672,43588.2701705
1466,62305.9976979,92523.3443354,193303.686446,43588.2701705
1467,62098.0857359,76465.1224404,184224.891464,43588.2701705
1468,170162.175522,217918.873222,417291.190377,43588.2701705
1469,6686.98366399,124806.023377,304242.160238,43588.2701705
1470,38394.4022592,75424.4163017,204817.012689,43588.2701705
1471,98951.6164535,146565.951242,343780.133025,43588.2701705
1472,42696.9159346,224384.336238,509508.863485,217289.194552
1473,44632.034081,118200.010334,269510.639304,217289.194552
1474,187102.273553,115927.882811,362760.464956,217289.194552
1475,43503.3940136,50962.5626552,108314.735135,32382.9819841
1476,91497.8506338,222547.571298,335483.335642,14632.1743159
1477,50942.5264403,90224.5540206,162812.123099,28816.1042383
1478,26646.1646615,86454.1530294,145100.209791,45327.5990115
1479,61919.334978,171155.050871,293323.392135,23699.0089872
1480,132242.944389,220249.625406,431612.716762,46022.0342244
1481,58888.5016214,98968.1735489,288271.041861,38303.2553165
1482,180089.373115,157923.389483,459024.99546,38303.2553165
1483,81051.9614607,273408.362315,429459.907773,38303.2553165
1484,55565.389618,62245.0307827,168266.29381,44892.970276
1485,31969.8906969,126477.725786,214517.533414,52313.041517
1486,7368.04683065,148918.302702,206836.603762,52313.041517
1487,124264.473917,139589.783961,342922.589866,52313.041517
1488,78990.9637949,196158.513727,418157.87436,46177.9287647
1489,35381.98423,259048.266003,363154.311352,34196.6403825
1490,168145.893057,179985.234397,378722.897954,34196.6403825
1491,65823.5039295,118290.019484,205929.902637,35631.761152
1492,40664.5837194,168454.069614,280188.929385,46047.1997889
1493,104877.754231,312173.500942,868717.006037,46047.1997889
1494,17239.180357,123630.48954,175931.002384,30856.6261749
1495,40996.3836928,68643.1760764,132757.731874,33238.6516761
1496,36830.6117413,101601.774375,177370.374757,33238.6516761
1497,127099.206483,40027.049648,215555.052688,33238.6516761
1498,156762.491613,84164.6167011,309984.955492,131622.927019
1499,324015.25637,226093.542568,599818.285255,27624.1706989
1500,25189.7888435,267818.584298,357544.600269,27624.1706989
1501,93456.3586049,421578.193517,599673.889949,54518.1636717
1502,34326.249585,199976.300423,267788.8897,30712.5495043
1503,27899.3379336,139589.900441,199195.564463,44647.3274586
1504,100969.692606,57528.5160784,427179.385756,42977.0736334
1505,104230.503686,19891.7887061,158402.471882,50720.1339402
1506,40553.5270496,28519.6907153,145704.689174,50398.5680445
1507,78005.5635167,99143.2575588,265020.221744,20299.2875884
1508,32064.6526171,251017.429808,462918.645445,124713.763244
1509,7688.56110284,74881.9904239,314402.082962,40606.6778606
1510,83218.0148624,179802.282642,353297.071767,40606.6778606
1511,60344.8814834,133694.091109,312940.514783,40606.6778606
1512,73620.7383407,160671.315026,304437.831458,14615.8148577
1513,70954.369401,40548.5914673,138903.847641,20720.3403952
1514,69549.3070927,174167.287371,477717.401346,20720.3403952
1515,25432.6106867,168067.982777,258032.024845,20720.3403952
1516,48850.5682154,222422.096399,287984.424584,20720.3403952
1517,10061.0534471,103425.112954,154705.697528,20720.3403952
1518,31606.2159546,66309.1188901,170833.715655,24265.1198314
1519,72410.3596303,97870.8111327,209486.041131,10867.0412175
1520,27404.7241229,58333.5376527,113549.047239,38306.9168546
1521,15198.0013212,173923.423697,266232.162428,30939.8618993
1522,40152.7608396,112823.106442,204619.452002,63926.6509038
1523,106550.321483,90498.8608877,227117.053515,6778.39252649
1524,17520.8805216,58699.7744783,105992.75551,38952.0247645
1525,27378.9875888,55266.3342888,159673.425905,27248.5010664
1526,158769.234226,213973.412252,454394.463725,27248.5010664
1527,136279.132848,61894.6966689,262324.781179,27248.5010664
1528,76769.9350427,210228.768587,360859.237003,27248.5010664
1529,82344.2430176,117571.350224,220438.959591,11581.3170979
1530,79094.1942722,136876.687729,311351.028864,11581.3170979
1531,46389.1614113,92689.1157019,435373.735172,11581.3170979
1532,87202.662097,69896.953191,259016.41792,11581.3170979
1533,117039.375838,107450.793564,319817.042283,38699.7975828
1534,74677.725627,177698.979063,285120.912815,38699.7975828
1535,150247.587724,133435.916525,509307.079927,38699.7975828
1536,72250.1418658,163613.368471,280436.43901,30058.4977395
1537,320883.824491,314765.212165,717633.871946,30058.4977395
1538,60261.079501,157378.232456,303141.599022,30058.4977395
1539,62708.5796693,295986.449087,462540.600469,30058.4977395
1540,71786.2501659,242469.357686,382751.826492,30058.4977395
1541,34584.0554722,281372.567117,395522.59754,30058.4977395
1542,37115.2483889,238421.433249,395028.118949,30058.4977395
1543,40784.1519507,159577.656811,387759.024582,30058.4977395
1544,86008.1395419,152448.914813,484842.536005,302031.644293
1545,187071.102577,228785.79082,585871.525379,302031.644293
1546,71467.9454858,292007.946727,387780.361103,35460.7555867
1547,32288.4221853,106803.627269,218597.25923,35460.7555867
1548,131855.093348,70370.359533,372823.156362,35460.7555867
1549,138424.694147,153795.942084,392223.973447,46713.8773758
1550,113532.533952,41302.1855733,287525.847783,112777.250532
1551,48085.1647444,32479.9896795,87198.2981194,112777.250532
1552,81722.8042563,340562.807171,449013.86456,112777.250532
1553,10752.884545,29990.9811134,114102.187942,31494.9004641
1554,71782.3025857,143522.846365,262983.67545,28906.6837643
1555,40965.5420182,213796.985086,343387.822375,28906.6837643
1556,171656.691669,84933.2261958,322698.610999,28906.6837643
1557,71712.6662182,38967.9115172,160375.579214,28906.6837643
1558,28370.2493353,39847.5820898,131650.041827,28906.6837643
1559,106660.9893,233545.646078,375454.281427,32430.512522
1560,33776.5805104,95045.0202777,199320.151657,55001.7221813
1561,39278.4924646,131731.509932,252415.106393,55001.7221813
